,id,creation_time,formatted_creation_time,airline_code,flight_number,flight_date,departure_airport,departure_city,departure_country,departure_lat,departure_lon,user_name,action_name,header_line,stepID,action_mode,entry_details
28415,137541679,2024-04-30 05:33:22,30-04-2024 05:33:22,MN,1524,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 05:33:22,968 INFO  [81d691eeec4af228] [MN1524  /30 DUB | human     | CargoFinalAction                    | Cargo Final                    | default task-2855]  Received:",81d691eeec4af228,Received,Cargo final : true
28574,137553951,2024-04-30 07:01:22,30-04-2024 07:01:22,MN,1158,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 07:01:22,260 INFO  [2f8334b15f14968b] [MN1158  /30 DUB | human     | CargoFinalAction                    | Cargo Final                    | default task-2855]  Received:",2f8334b15f14968b,Received,Cargo final : true
28593,137555467,2024-04-30 07:12:36,30-04-2024 07:12:36,MN,1105,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 07:12:36,750 INFO  [945fde01491eaccb] [MN1105  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-2873]  Received:",945fde01491eaccb,Received,Cargo final : true
28708,137557952,2024-04-30 07:47:18,30-04-2024 07:47:18,MN,1123,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 07:47:18,169 INFO  [be791c0df26b0a7f] [MN1123  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-2855]  Received:",be791c0df26b0a7f,Received,Cargo final : true
28718,137558454,2024-04-30 07:53:59,30-04-2024 07:53:59,MN,1133,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 07:53:59,611 INFO  [a75da69ba43cda5a] [MN1133  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-2855]  Received:",a75da69ba43cda5a,Received,Cargo final : true
28900,137562450,2024-04-30 08:33:43,30-04-2024 08:33:43,MN,1117,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 08:33:43,895 INFO  [55f2c32713ca5a12] [MN1117  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-1914]  Received:",55f2c32713ca5a12,Received,Cargo final : true
28917,137563738,2024-04-30 08:39:33,30-04-2024 08:39:33,MN,1101,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 08:39:33,080 INFO  [3313e2343a68bb98] [MN1101  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-2888]  Received:",3313e2343a68bb98,Received,Cargo final : true
28930,137564182,2024-04-30 08:45:20,30-04-2024 08:45:20,MN,1131,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 08:45:20,784 INFO  [eddbe0856f82f93a] [MN1131  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-1914]  Received:",eddbe0856f82f93a,Received,Cargo final : true
28941,137564422,2024-04-30 08:46:30,30-04-2024 08:46:30,MN,1127,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 08:46:30,444 INFO  [ad74d20723c86d79] [MN1127  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-1914]  Received:",ad74d20723c86d79,Received,Cargo final : true
28949,137564634,2024-04-30 08:47:39,30-04-2024 08:47:39,MN,1061,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 08:47:39,776 INFO  [b21a87c518b47bfc] [MN1061   /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-1914]  Received:",b21a87c518b47bfc,Received,Cargo final : true
28416,137541680,2024-04-30 05:33:22,30-04-2024 05:33:22,MN,1524,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 05:33:22,970 INFO  [81d691eeec4af228] [MN1524  /30 DUB | human     | CargoFinalAction                    | Cargo Final                    | default task-2855]  Saved:",81d691eeec4af228,Saved,STATUS FUEL 3 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 4 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
28575,137553952,2024-04-30 07:01:22,30-04-2024 07:01:22,MN,1158,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 07:01:22,262 INFO  [2f8334b15f14968b] [MN1158  /30 DUB | human     | CargoFinalAction                    | Cargo Final                    | default task-2855]  Saved:",2f8334b15f14968b,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 2 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
28594,137555468,2024-04-30 07:12:36,30-04-2024 07:12:36,MN,1105,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 07:12:36,752 INFO  [945fde01491eaccb] [MN1105  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-2873]  Saved:",945fde01491eaccb,Saved,STATUS FUEL 3 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 1 DGR_ITEMS 0
28709,137557953,2024-04-30 07:47:18,30-04-2024 07:47:18,MN,1123,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 07:47:18,171 INFO  [be791c0df26b0a7f] [MN1123  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-2855]  Saved:",be791c0df26b0a7f,Saved,STATUS FUEL 3 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 1
28719,137558455,2024-04-30 07:53:59,30-04-2024 07:53:59,MN,1133,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 07:53:59,612 INFO  [a75da69ba43cda5a] [MN1133  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-2855]  Saved:",a75da69ba43cda5a,Saved,STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 DGR_ITEMS 0
28901,137562451,2024-04-30 08:33:43,30-04-2024 08:33:43,MN,1117,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 08:33:43,896 INFO  [55f2c32713ca5a12] [MN1117  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-1914]  Saved:",55f2c32713ca5a12,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 22 AIRCRAFT_CONFIG 1 EZFW 21 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 13 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 21 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
28918,137563739,2024-04-30 08:39:33,30-04-2024 08:39:33,MN,1101,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 08:39:33,082 INFO  [3313e2343a68bb98] [MN1101  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-2888]  Saved:",3313e2343a68bb98,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 15 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
28931,137564183,2024-04-30 08:45:20,30-04-2024 08:45:20,MN,1131,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 08:45:20,784 INFO  [eddbe0856f82f93a] [MN1131  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-1914]  Saved:",eddbe0856f82f93a,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 15 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 1
28942,137564423,2024-04-30 08:46:30,30-04-2024 08:46:30,MN,1127,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 08:46:30,444 INFO  [ad74d20723c86d79] [MN1127  /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-1914]  Saved:",ad74d20723c86d79,Saved,STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1
28950,137564635,2024-04-30 08:47:39,30-04-2024 08:47:39,MN,1061,30,DUB,Dublin,IE,53.4213,-6.27007,human,CargoFinalAction,"2024-04-30 08:47:39,776 INFO  [b21a87c518b47bfc] [MN1061   /30 DUB | human      | CargoFinalAction                    | Cargo Final                    | default task-1914]  Saved:",b21a87c518b47bfc,Saved,STATUS FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 5 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 1
27951,137526297,2024-04-30 04:10:00,30-04-2024 04:10:00,MN,1202,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:10:00,441 INFO  [7b40dcf3d2d78c76] [MN1202  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11459 (ActiveMQ-client-global-threads)]  Received:",7b40dcf3d2d78c76,Received,Cargo final : false
27953,137526316,2024-04-30 04:10:00,30-04-2024 04:10:00,MN,1152,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:10:00,417 INFO  [eb31d6e50b7e5b9b] [MN1152  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11456 (ActiveMQ-client-global-threads)]  Received:",eb31d6e50b7e5b9b,Received,Cargo final : false
27957,137526338,2024-04-30 04:10:00,30-04-2024 04:10:00,MN,1262,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:10:00,416 INFO  [277829a3fcdb72c2] [MN1262  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11458 (ActiveMQ-client-global-threads)]  Received:",277829a3fcdb72c2,Received,Cargo final : false
28005,137526923,2024-04-30 04:20:00,30-04-2024 04:20:00,MN,1520,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:20:00,542 INFO  [acc565ee51215a25] [MN1520  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11473 (ActiveMQ-client-global-threads)]  Received:",acc565ee51215a25,Received,Cargo final : false
28009,137526968,2024-04-30 04:20:00,30-04-2024 04:20:00,MN,1332,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:20:00,475 INFO  [10197b1c1e7cadcc] [MN1332  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11474 (ActiveMQ-client-global-threads)]  Received:",10197b1c1e7cadcc,Received,Cargo final : false
28011,137526970,2024-04-30 04:30:00,30-04-2024 04:30:00,MN,1630,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:30:00,380 INFO  [ba78f36f30c6c7f7] [MN1630  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11470 (ActiveMQ-client-global-threads)]  Received:",ba78f36f30c6c7f7,Received,Cargo final : false
28024,137527138,2024-04-30 04:20:00,30-04-2024 04:20:00,MN,4250,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:20:00,478 INFO  [2484e87657dd07c7] [MN4250 /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-18036 (ActiveMQ-client-global-threads)]  Received:",2484e87657dd07c7,Received,Cargo final : false
28034,137527429,2024-04-30 04:25:00,30-04-2024 04:25:00,MN,1562,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:25:00,444 INFO  [a351de64f574c054] [MN1562  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-18040 (ActiveMQ-client-global-threads)]  Received:",a351de64f574c054,Received,Cargo final : false
28037,137527447,2024-04-30 04:40:00,30-04-2024 04:40:00,MN,1532,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:40:00,367 INFO  [b2354b12abee2cd6] [MN1532  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11472 (ActiveMQ-client-global-threads)]  Received:",b2354b12abee2cd6,Received,Cargo final : false
28044,137527805,2024-04-30 04:30:00,30-04-2024 04:30:00,MN,1692,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:30:00,414 INFO  [22cd7fe9deddec64] [MN1692  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-18047 (ActiveMQ-client-global-threads)]  Received:",22cd7fe9deddec64,Received,Cargo final : false
27952,137526298,2024-04-30 04:10:00,30-04-2024 04:10:00,MN,1202,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:10:00,441 INFO  [7b40dcf3d2d78c76] [MN1202  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11459 (ActiveMQ-client-global-threads)]  Saved:",7b40dcf3d2d78c76,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 6 AIRCRAFT_CONFIG 1 EZFW 5 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 6 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 5 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
27954,137526317,2024-04-30 04:10:00,30-04-2024 04:10:00,MN,1152,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:10:00,417 INFO  [eb31d6e50b7e5b9b] [MN1152  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11456 (ActiveMQ-client-global-threads)]  Saved:",eb31d6e50b7e5b9b,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 3 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
27958,137526339,2024-04-30 04:10:00,30-04-2024 04:10:00,MN,1262,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:10:00,416 INFO  [277829a3fcdb72c2] [MN1262  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11458 (ActiveMQ-client-global-threads)]  Saved:",277829a3fcdb72c2,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 5 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
28006,137526924,2024-04-30 04:20:00,30-04-2024 04:20:00,MN,1520,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:20:00,542 INFO  [acc565ee51215a25] [MN1520  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11473 (ActiveMQ-client-global-threads)]  Saved:",acc565ee51215a25,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 22 AIRCRAFT_CONFIG 1 EZFW 21 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 4 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 21 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
28010,137526969,2024-04-30 04:20:00,30-04-2024 04:20:00,MN,1332,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:20:00,476 INFO  [10197b1c1e7cadcc] [MN1332  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11474 (ActiveMQ-client-global-threads)]  Saved:",10197b1c1e7cadcc,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 3 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 8 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 3
28012,137526971,2024-04-30 04:30:00,30-04-2024 04:30:00,MN,1630,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:30:00,381 INFO  [ba78f36f30c6c7f7] [MN1630  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11470 (ActiveMQ-client-global-threads)]  Saved:",ba78f36f30c6c7f7,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 2 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
28025,137527139,2024-04-30 04:20:00,30-04-2024 04:20:00,MN,4250,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:20:00,480 INFO  [2484e87657dd07c7] [MN4250 /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-18036 (ActiveMQ-client-global-threads)]  Saved:",2484e87657dd07c7,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 4 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
28035,137527430,2024-04-30 04:25:00,30-04-2024 04:25:00,MN,1562,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:25:00,445 INFO  [a351de64f574c054] [MN1562  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-18040 (ActiveMQ-client-global-threads)]  Saved:",a351de64f574c054,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 3 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
28038,137527448,2024-04-30 04:40:00,30-04-2024 04:40:00,MN,1532,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:40:00,368 INFO  [b2354b12abee2cd6] [MN1532  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-11472 (ActiveMQ-client-global-threads)]  Saved:",b2354b12abee2cd6,Saved,STATUS LOADING_INSTRUCTION 2 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 4 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
28045,137527806,2024-04-30 04:30:00,30-04-2024 04:30:00,MN,1692,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,CargoFinalActionTDM,"2024-04-30 04:30:00,415 INFO  [22cd7fe9deddec64] [MN1692  /30 DUB | service-acco | CargoFinalActionTDM                 | Reopen Cargo                   | Thread-18047 (ActiveMQ-client-global-threads)]  Saved:",22cd7fe9deddec64,Saved,STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 3 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2
433635,137537017,2024-04-30 05:12:41,30-04-2024 05:12:41,MN,1450,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ChangeFlightLegStateAction,"2024-04-30 05:12:41,164 INFO  [4eb3067f0172e76e] [MN1450  /30 DUB | service-acco | ChangeFlightLegStateAction          |                                | Thread-11500 (ActiveMQ-client-global-threads)]  Received:",4eb3067f0172e76e,Received,"Oss change message type : MVT_AD_OFFBLOCK
Offblock date           : 2024-04-30 05:12:00
Airborne date           : NULL"
433661,137538254,2024-04-30 05:14:08,30-04-2024 05:14:08,MN,1680,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ChangeFlightLegStateAction,"2024-04-30 05:14:08,349 INFO  [89f122e385ff8433] [MN1680  /30 DUB | service-acco | ChangeFlightLegStateAction          |                                | Thread-18098 (ActiveMQ-client-global-threads)]  Received:",89f122e385ff8433,Received,"Oss change message type : MVT_AD_OFFBLOCK
Offblock date           : 2024-04-30 05:14:00
Airborne date           : NULL"
433686,137538966,2024-04-30 05:16:55,30-04-2024 05:16:55,MN,1068,30,LAX,Los Angeles,US,33.9425,-118.40805,service-acco,ChangeFlightLegStateAction,"2024-04-30 05:16:55,634 INFO  [9277956248d03445] [MN1068   /30 LAX | service-acco | ChangeFlightLegStateAction          |                                | Thread-18101 (ActiveMQ-client-global-threads)]  Received:",9277956248d03445,Received,"Oss change message type : MVT_AD_AIRBORNE
Offblock date           : 2024-04-30 02:41:00
Airborne date           : 2024-04-30 03:02:00"
433693,137539676,2024-04-30 05:21:12,30-04-2024 05:21:12,MN,1402,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ChangeFlightLegStateAction,"2024-04-30 05:21:12,087 INFO  [4536993f3f255a92] [MN1402  /30 DUB | service-acco | ChangeFlightLegStateAction          |                                | Thread-11497 (ActiveMQ-client-global-threads)]  Received:",4536993f3f255a92,Received,"Oss change message type : MVT_AD_OFFBLOCK
Offblock date           : 2024-04-30 05:21:00
Airborne date           : NULL"
433699,137539850,2024-04-30 05:22:33,30-04-2024 05:22:33,MN,1592,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ChangeFlightLegStateAction,"2024-04-30 05:22:33,155 INFO  [f6f31272a3c4538] [MN1592  /30 DUB | service-acco | ChangeFlightLegStateAction          |                                | Thread-11482 (ActiveMQ-client-global-threads)]  Received:",f6f31272a3c4538,Received,"Oss change message type : MVT_AD_OFFBLOCK
Offblock date           : 2024-04-30 05:22:00
Airborne date           : NULL"
433741,137540868,2024-04-30 05:27:17,30-04-2024 05:27:17,MN,1262,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ChangeFlightLegStateAction,"2024-04-30 05:27:17,423 INFO  [5afe44a5a631cf50] [MN1262  /30 DUB | service-acco | ChangeFlightLegStateAction          |                                | Thread-11488 (ActiveMQ-client-global-threads)]  Received:",5afe44a5a631cf50,Received,"Oss change message type : MVT_AD_OFFBLOCK
Offblock date           : 2024-04-30 05:27:00
Airborne date           : NULL"
433744,137541045,2024-04-30 05:27:51,30-04-2024 05:27:51,MN,1402,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ChangeFlightLegStateAction,"2024-04-30 05:27:51,339 INFO  [47922b6633a8ca01] [MN1402  /30 DUB | service-acco | ChangeFlightLegStateAction          |                                | Thread-11483 (ActiveMQ-client-global-threads)]  Received:",47922b6633a8ca01,Received,"Oss change message type : MVT_AD_OFFBLOCK
Offblock date           : 2024-04-30 05:20:00
Airborne date           : NULL"
433746,137541049,2024-04-30 05:28:02,30-04-2024 05:28:02,MN,1202,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ChangeFlightLegStateAction,"2024-04-30 05:28:02,671 INFO  [816bfc6b18f4ea30] [MN1202  /30 DUB | service-acco | ChangeFlightLegStateAction          |                                | Thread-11500 (ActiveMQ-client-global-threads)]  Received:",816bfc6b18f4ea30,Received,"Oss change message type : MVT_AD_OFFBLOCK
Offblock date           : 12024-04-30 05:27:00
Airborne date           : NULL"
433748,137541057,2024-04-30 05:28:31,30-04-2024 05:28:31,MN,1450,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ChangeFlightLegStateAction,"2024-04-30 05:28:31,518 INFO  [25abd2712121ff9f] [MN1450  /30 DUB | service-acco | ChangeFlightLegStateAction          |                                | Thread-11494 (ActiveMQ-client-global-threads)]  Received:",25abd2712121ff9f,Received,"Oss change message type : MVT_AD_AIRBORNE
Offblock date           : 2024-04-30 05:12:00
Airborne date           : 2024-04-30 05:28:00"
