,id,creation_time,airline_code,flight_number,flight_date,departure_airport,user_name,action_name,header_line,entry_details
270051,375191763,2024-05-01 00:47:07,ZY,119,30,NAT,service-acco,CreateZFWMessageAction,"2024-05-01 00:47:07,466 INFO  [995fb40b27e8846c] [ZY119 /30 NAT | service-acco | CreateZFWMessageAction              |                                | Thread-31133 (ActiveMQ-client-global-threads)]  Saved:","ZFW 45196 KG
STATUS AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 2"
270277,375193657,2024-05-01 00:47:42,ZY,6075,30,BVB,service-acco,CreateZFWMessageAction,"2024-05-01 00:47:42,499 INFO  [ca715dfa7e8832fb] [ZY6075 /30 BVB | service-acco | CreateZFWMessageAction              |                                | Thread-30946 (ActiveMQ-client-global-threads)]  Received:",EmptyDTO - no input expected
270278,375193658,2024-05-01 00:47:42,ZY,6075,30,BVB,service-acco,CreateZFWMessageAction,"2024-05-01 00:47:42,504 INFO  [ca715dfa7e8832fb] [ZY6075 /30 BVB | service-acco | CreateZFWMessageAction              |                                | Thread-30946 (ActiveMQ-client-global-threads)]  Sent:","Telex receivers     :   ASRV1ZY
Message type        :   EZFW
Subject             :   ZY6075/30APR BVB-MAO; EZFW Edition 01
Attachment file name:   ZY6075_30APR_BVBMAO_EZFW_Edition_01
Body                :
<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?>
<ns5:ZFWFigures xmlns:ns2=""http://www.lsb.de/iocc/passengerBookingFigures"" xmlns:ns4=""http://www.lsb.de/iocc/RequestMessageFigures"" xmlns:ns3=""http://www.lsb.de/iocc/RampFuelFigures"" xmlns:ns6=""http://www.lsb.de/iocc/PilotNameINT"" xmlns:ns20=""http://www.lsb.de/iocc/PassengerCheckIn"" xmlns:ns5=""http://www.lsb.de/iocc/zeroFuelWeightMessage"" xmlns:ns8=""http://www.iata.org/IATA/2007/00"" xmlns:ns7=""http://www.lsb.de/iocc/IncomingNTMMessage"" xmlns:ns13=""http://www.lsb.de/iocc/FlightPlanFigures"" xmlns:ns9=""http://www.lsb.de/iocc/CrewFiguresMessageINT"" xmlns:ns12=""http://www.lsb.de/iocc/CargoForecastMessage"" xmlns:ns11=""http://www.lsb.de/iocc/AircraftPositionFigures"" xmlns:ns10=""http://www.systemone.com/iocc/nll/AcarsLsAcknowledge"" xmlns:ns21=""http://www.lsb.de/iocc/CkiStatusInformation"" xmlns:ns17=""http://www.lsb.de/iocc/Email"" xmlns:ns16=""http://www.systemone.com/iocc/nll/CateringLsAcknowledge"" xmlns:ns15=""http://www.lsb.de/iocc/BaggageUnitMessage"" xmlns:ns14=""http://www.lsb.de/iocc/AcarsInXml"" xmlns:ns19=""http://www.lsb.de/iocc/LoadSheetInXml"" xmlns:ns18=""http://www.lsb.de/iocc/LoadInstructionXML"">
    <loadsystemHeader>
        <airline>ZY</airline>
        <flightNumber>6075</flightNumber>
        <legNumber>1</legNumber>
        <arrivalStation>MAO</arrivalStation>
        <departureStation>BVB</departureStation>
        <flightDateLocal>2024-04-30</flightDateLocal>
        <flightDateUTC>2024-04-30</flightDateUTC>
        <std>300520</std>
    </loadsystemHeader>
    <timestamp>2024-05-01T00:47:41Z</timestamp>
    <planningStatus>2</planningStatus>
    <revisionNumber>2</revisionNumber>
    <weightUnit>K</weightUnit>
    <dryOperatingWeight>45230</dryOperatingWeight>
    <estimTotalTrafficLoad>0</estimTotalTrafficLoad>
    <baggageIndicator>false</baggageIndicator>
    <mailIndicator>false</mailIndicator>
    <transitLoadIndicator>false</transitLoadIndicator>
    <tailTankIndicator>false</tailTankIndicator>
    <actualZFW>45230</actualZFW>
    <numberPassenger>0</numberPassenger>
    <cargoWeight>0</cargoWeight>
    <mailWeight>0</mailWeight>
    <baggageWeight>0</baggageWeight>
    <paxWeight>0</paxWeight>
    <basicWeight>44297</basicWeight>
    <basicIndex>+49.39</basicIndex>
    <userID>service-account</userID>
    <systemZFWMessageIndicator>true</systemZFWMessageIndicator>
    <manualCalculationIndicator>false</manualCalculationIndicator>
    <ns5:ZFWPaxPerClass>
        <classCode>Y</classCode>
        <classCapacity>174</classCapacity>
        <numberOfPax>0</numberOfPax>
    </ns5:ZFWPaxPerClass>
</ns5:ZFWFigures>


Receiver queue      : loadsystem/master/queue/LOZYC.SEND.LOZYINFO
Document            :
<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?>
<ns5:ZFWFigures xmlns:ns2=""http://www.lsb.de/iocc/passengerBookingFigures"" xmlns:ns4=""http://www.lsb.de/iocc/RequestMessageFigures"" xmlns:ns3=""http://www.lsb.de/iocc/RampFuelFigures"" xmlns:ns6=""http://www.lsb.de/iocc/PilotNameINT"" xmlns:ns20=""http://www.lsb.de/iocc/PassengerCheckIn"" xmlns:ns5=""http://www.lsb.de/iocc/zeroFuelWeightMessage"" xmlns:ns8=""http://www.iata.org/IATA/2007/00"" xmlns:ns7=""http://www.lsb.de/iocc/IncomingNTMMessage"" xmlns:ns13=""http://www.lsb.de/iocc/FlightPlanFigures"" xmlns:ns9=""http://www.lsb.de/iocc/CrewFiguresMessageINT"" xmlns:ns12=""http://www.lsb.de/iocc/CargoForecastMessage"" xmlns:ns11=""http://www.lsb.de/iocc/AircraftPositionFigures"" xmlns:ns10=""http://www.systemone.com/iocc/nll/AcarsLsAcknowledge"" xmlns:ns21=""http://www.lsb.de/iocc/CkiStatusInformation"" xmlns:ns17=""http://www.lsb.de/iocc/Email"" xmlns:ns16=""http://www.systemone.com/iocc/nll/CateringLsAcknowledge"" xmlns:ns15=""http://www.lsb.de/iocc/BaggageUnitMessage"" xmlns:ns14=""http://www.lsb.de/iocc/AcarsInXml"" xmlns:ns19=""http://www.lsb.de/iocc/LoadSheetInXml"" xmlns:ns18=""http://www.lsb.de/iocc/LoadInstructionXML"">
    <loadsystemHeader>
        <airline>ZY</airline>
        <flightNumber>6075</flightNumber>
        <legNumber>1</legNumber>
        <arrivalStation>MAO</arrivalStation>
        <departureStation>BVB</departureStation>
        <flightDateLocal>2024-04-30</flightDateLocal>
        <flightDateUTC>2024-04-30</flightDateUTC>
        <std>300520</std>
    </loadsystemHeader>
    <timestamp>2024-05-01T00:47:41Z</timestamp>
    <planningStatus>2</planningStatus>
    <revisionNumber>2</revisionNumber>
    <weightUnit>K</weightUnit>
    <dryOperatingWeight>45230</dryOperatingWeight>
    <estimTotalTrafficLoad>0</estimTotalTrafficLoad>
    <baggageIndicator>false</baggageIndicator>
    <mailIndicator>false</mailIndicator>
    <transitLoadIndicator>false</transitLoadIndicator>
    <tailTankIndicator>false</tailTankIndicator>
    <actualZFW>45230</actualZFW>
    <numberPassenger>0</numberPassenger>
    <cargoWeight>0</cargoWeight>
    <mailWeight>0</mailWeight>
    <baggageWeight>0</baggageWeight>
    <paxWeight>0</paxWeight>
    <basicWeight>44297</basicWeight>
    <basicIndex>+49.39</basicIndex>
    <userID>service-account</userID>
    <systemZFWMessageIndicator>true</systemZFWMessageIndicator>
    <manualCalculationIndicator>false</manualCalculationIndicator>
    <ns5:ZFWPaxPerClass>
        <classCode>Y</classCode>
        <classCapacity>174</classCapacity>
        <numberOfPax>0</numberOfPax>
    </ns5:ZFWPaxPerClass>
</ns5:ZFWFigures>"
270279,375193663,2024-05-01 00:47:42,ZY,6075,30,BVB,service-acco,CreateZFWMessageAction,"2024-05-01 00:47:42,511 INFO  [ca715dfa7e8832fb] [ZY6075 /30 BVB | service-acco | CreateZFWMessageAction              |                                | Thread-30946 (ActiveMQ-client-global-threads)]  Saved:","ZFW 45230 KG
STATUS AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 2"
271098,375201067,2024-05-01 01:54:02,ZY,6075,1,BVB,service-acco,CreateZFWMessageAction,"2024-05-01 01:54:02,789 INFO  [3ed115bb5b68d980] [ZY6075 /01 BVB | service-acco | CreateZFWMessageAction              |                                | Thread-31447 (ActiveMQ-client-global-threads)]  Received:",EmptyDTO - no input expected
271156,375202061,2024-05-01 02:14:06,ZY,5027,1,SSA,service-acco,CreateZFWMessageAction,"2024-05-01 02:14:06,897 INFO  [a5d1981d857977db] [ZY5027 /01 SSA | service-acco | CreateZFWMessageAction              |                                | Thread-31535 (ActiveMQ-client-global-threads)]  Received:",EmptyDTO - no input expected
271157,375202062,2024-05-01 02:14:06,ZY,5027,1,SSA,service-acco,CreateZFWMessageAction,"2024-05-01 02:14:06,899 INFO  [a5d1981d857977db] [ZY5027 /01 SSA | service-acco | CreateZFWMessageAction              |                                | Thread-31535 (ActiveMQ-client-global-threads)]  Sent:","Telex receivers     :   ASRV1ZY
Message type        :   EZFW
Subject             :   ZY5027/01MAY SSA-VCP; EZFW Edition 00
Attachment file name:   ZY5027_01MAY_SSAVCP_EZFW_Edition_00
Body                :
<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?>
<ns5:ZFWFigures xmlns:ns2=""http://www.lsb.de/iocc/passengerBookingFigures"" xmlns:ns4=""http://www.lsb.de/iocc/RequestMessageFigures"" xmlns:ns3=""http://www.lsb.de/iocc/RampFuelFigures"" xmlns:ns6=""http://www.lsb.de/iocc/PilotNameINT"" xmlns:ns20=""http://www.lsb.de/iocc/PassengerCheckIn"" xmlns:ns5=""http://www.lsb.de/iocc/zeroFuelWeightMessage"" xmlns:ns8=""http://www.iata.org/IATA/2007/00"" xmlns:ns7=""http://www.lsb.de/iocc/IncomingNTMMessage"" xmlns:ns13=""http://www.lsb.de/iocc/FlightPlanFigures"" xmlns:ns9=""http://www.lsb.de/iocc/CrewFiguresMessageINT"" xmlns:ns12=""http://www.lsb.de/iocc/CargoForecastMessage"" xmlns:ns11=""http://www.lsb.de/iocc/AircraftPositionFigures"" xmlns:ns10=""http://www.systemone.com/iocc/nll/AcarsLsAcknowledge"" xmlns:ns21=""http://www.lsb.de/iocc/CkiStatusInformation"" xmlns:ns17=""http://www.lsb.de/iocc/Email"" xmlns:ns16=""http://www.systemone.com/iocc/nll/CateringLsAcknowledge"" xmlns:ns15=""http://www.lsb.de/iocc/BaggageUnitMessage"" xmlns:ns14=""http://www.lsb.de/iocc/AcarsInXml"" xmlns:ns19=""http://www.lsb.de/iocc/LoadSheetInXml"" xmlns:ns18=""http://www.lsb.de/iocc/LoadInstructionXML"">
    <loadsystemHeader>
        <airline>ZY</airline>
        <flightNumber>5027</flightNumber>
        <legNumber>1</legNumber>
        <arrivalStation>VCP</arrivalStation>
        <departureStation>SSA</departureStation>
        <flightDateLocal>2024-05-01</flightDateLocal>
        <flightDateUTC>2024-05-01</flightDateUTC>
        <std>010540</std>
    </loadsystemHeader>
    <timestamp>2024-05-01T02:14:06Z</timestamp>
    <planningStatus>2</planningStatus>
    <revisionNumber>1</revisionNumber>
    <weightUnit>K</weightUnit>
    <dryOperatingWeight>45066</dryOperatingWeight>
    <estimTotalTrafficLoad>280</estimTotalTrafficLoad>
    <baggageIndicator>true</baggageIndicator>
    <mailIndicator>false</mailIndicator>
    <transitLoadIndicator>false</transitLoadIndicator>
    <tailTankIndicator>false</tailTankIndicator>
    <actualZFW>45346</actualZFW>
    <numberPassenger>3</numberPassenger>
    <cargoWeight>0</cargoWeight>
    <mailWeight>0</mailWeight>
    <baggageWeight>36</baggageWeight>
    <paxWeight>244</paxWeight>
    <basicWeight>44133</basicWeight>
    <basicIndex>+52.30</basicIndex>
    <userID>service-account</userID>
    <systemZFWMessageIndicator>true</systemZFWMessageIndicator>
    <manualCalculationIndicator>false</manualCalculationIndicator>
    <ns5:ZFWPaxPerClass>
        <classCode>Y</classCode>
        <classCapacity>174</classCapacity>
        <numberOfPax>3</numberOfPax>
    </ns5:ZFWPaxPerClass>
</ns5:ZFWFigures>


Receiver queue      : loadsystem/master/queue/LOZYC.SEND.LOZYINFO
Document            :
<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?>
<ns5:ZFWFigures xmlns:ns2=""http://www.lsb.de/iocc/passengerBookingFigures"" xmlns:ns4=""http://www.lsb.de/iocc/RequestMessageFigures"" xmlns:ns3=""http://www.lsb.de/iocc/RampFuelFigures"" xmlns:ns6=""http://www.lsb.de/iocc/PilotNameINT"" xmlns:ns20=""http://www.lsb.de/iocc/PassengerCheckIn"" xmlns:ns5=""http://www.lsb.de/iocc/zeroFuelWeightMessage"" xmlns:ns8=""http://www.iata.org/IATA/2007/00"" xmlns:ns7=""http://www.lsb.de/iocc/IncomingNTMMessage"" xmlns:ns13=""http://www.lsb.de/iocc/FlightPlanFigures"" xmlns:ns9=""http://www.lsb.de/iocc/CrewFiguresMessageINT"" xmlns:ns12=""http://www.lsb.de/iocc/CargoForecastMessage"" xmlns:ns11=""http://www.lsb.de/iocc/AircraftPositionFigures"" xmlns:ns10=""http://www.systemone.com/iocc/nll/AcarsLsAcknowledge"" xmlns:ns21=""http://www.lsb.de/iocc/CkiStatusInformation"" xmlns:ns17=""http://www.lsb.de/iocc/Email"" xmlns:ns16=""http://www.systemone.com/iocc/nll/CateringLsAcknowledge"" xmlns:ns15=""http://www.lsb.de/iocc/BaggageUnitMessage"" xmlns:ns14=""http://www.lsb.de/iocc/AcarsInXml"" xmlns:ns19=""http://www.lsb.de/iocc/LoadSheetInXml"" xmlns:ns18=""http://www.lsb.de/iocc/LoadInstructionXML"">
    <loadsystemHeader>
        <airline>ZY</airline>
        <flightNumber>5027</flightNumber>
        <legNumber>1</legNumber>
        <arrivalStation>VCP</arrivalStation>
        <departureStation>SSA</departureStation>
        <flightDateLocal>2024-05-01</flightDateLocal>
        <flightDateUTC>2024-05-01</flightDateUTC>
        <std>010540</std>
    </loadsystemHeader>
    <timestamp>2024-05-01T02:14:06Z</timestamp>
    <planningStatus>2</planningStatus>
    <revisionNumber>1</revisionNumber>
    <weightUnit>K</weightUnit>
    <dryOperatingWeight>45066</dryOperatingWeight>
    <estimTotalTrafficLoad>280</estimTotalTrafficLoad>
    <baggageIndicator>true</baggageIndicator>
    <mailIndicator>false</mailIndicator>
    <transitLoadIndicator>false</transitLoadIndicator>
    <tailTankIndicator>false</tailTankIndicator>
    <actualZFW>45346</actualZFW>
    <numberPassenger>3</numberPassenger>
    <cargoWeight>0</cargoWeight>
    <mailWeight>0</mailWeight>
    <baggageWeight>36</baggageWeight>
    <paxWeight>244</paxWeight>
    <basicWeight>44133</basicWeight>
    <basicIndex>+52.30</basicIndex>
    <userID>service-account</userID>
    <systemZFWMessageIndicator>true</systemZFWMessageIndicator>
    <manualCalculationIndicator>false</manualCalculationIndicator>
    <ns5:ZFWPaxPerClass>
        <classCode>Y</classCode>
        <classCapacity>174</classCapacity>
        <numberOfPax>3</numberOfPax>
    </ns5:ZFWPaxPerClass>
</ns5:ZFWFigures>"
271158,375202067,2024-05-01 02:14:06,ZY,5027,1,SSA,service-acco,CreateZFWMessageAction,"2024-05-01 02:14:06,906 INFO  [a5d1981d857977db] [ZY5027 /01 SSA | service-acco | CreateZFWMessageAction              |                                | Thread-31535 (ActiveMQ-client-global-threads)]  Saved:","ZFW 45310 KG
STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOZY_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
271164,375202228,2024-05-01 01:54:02,ZY,6075,1,BVB,service-acco,CreateZFWMessageAction,"2024-05-01 01:54:02,791 INFO  [3ed115bb5b68d980] [ZY6075 /01 BVB | service-acco | CreateZFWMessageAction              |                                | Thread-31447 (ActiveMQ-client-global-threads)]  Sent:","Telex receivers     :   ASRV1ZY
Message type        :   EZFW
Subject             :   ZY6075/01MAY BVB-MAO; EZFW Edition 00
Attachment file name:   ZY6075_01MAY_BVBMAO_EZFW_Edition_00
Body                :
<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?>
<ns5:ZFWFigures xmlns:ns2=""http://www.lsb.de/iocc/passengerBookingFigures"" xmlns:ns4=""http://www.lsb.de/iocc/RequestMessageFigures"" xmlns:ns3=""http://www.lsb.de/iocc/RampFuelFigures"" xmlns:ns6=""http://www.lsb.de/iocc/PilotNameINT"" xmlns:ns20=""http://www.lsb.de/iocc/PassengerCheckIn"" xmlns:ns5=""http://www.lsb.de/iocc/zeroFuelWeightMessage"" xmlns:ns8=""http://www.iata.org/IATA/2007/00"" xmlns:ns7=""http://www.lsb.de/iocc/IncomingNTMMessage"" xmlns:ns13=""http://www.lsb.de/iocc/FlightPlanFigures"" xmlns:ns9=""http://www.lsb.de/iocc/CrewFiguresMessageINT"" xmlns:ns12=""http://www.lsb.de/iocc/CargoForecastMessage"" xmlns:ns11=""http://www.lsb.de/iocc/AircraftPositionFigures"" xmlns:ns10=""http://www.systemone.com/iocc/nll/AcarsLsAcknowledge"" xmlns:ns21=""http://www.lsb.de/iocc/CkiStatusInformation"" xmlns:ns17=""http://www.lsb.de/iocc/Email"" xmlns:ns16=""http://www.systemone.com/iocc/nll/CateringLsAcknowledge"" xmlns:ns15=""http://www.lsb.de/iocc/BaggageUnitMessage"" xmlns:ns14=""http://www.lsb.de/iocc/AcarsInXml"" xmlns:ns19=""http://www.lsb.de/iocc/LoadSheetInXml"" xmlns:ns18=""http://www.lsb.de/iocc/LoadInstructionXML"">
    <loadsystemHeader>
        <airline>ZY</airline>
        <flightNumber>6075</flightNumber>
        <legNumber>1</legNumber>
        <arrivalStation>MAO</arrivalStation>
        <departureStation>BVB</departureStation>
        <flightDateLocal>2024-05-01</flightDateLocal>
        <flightDateUTC>2024-05-01</flightDateUTC>
        <std>010520</std>
    </loadsystemHeader>
    <timestamp>2024-05-01T01:54:02Z</timestamp>
    <planningStatus>2</planningStatus>
    <revisionNumber>1</revisionNumber>
    <weightUnit>K</weightUnit>
    <dryOperatingWeight>45230</dryOperatingWeight>
    <estimTotalTrafficLoad>0</estimTotalTrafficLoad>
    <baggageIndicator>false</baggageIndicator>
    <mailIndicator>false</mailIndicator>
    <transitLoadIndicator>false</transitLoadIndicator>
    <tailTankIndicator>false</tailTankIndicator>
    <actualZFW>45230</actualZFW>
    <numberPassenger>0</numberPassenger>
    <cargoWeight>0</cargoWeight>
    <mailWeight>0</mailWeight>
    <baggageWeight>0</baggageWeight>
    <paxWeight>0</paxWeight>
    <basicWeight>44297</basicWeight>
    <basicIndex>+49.39</basicIndex>
    <userID>service-account</userID>
    <systemZFWMessageIndicator>true</systemZFWMessageIndicator>
    <manualCalculationIndicator>false</manualCalculationIndicator>
    <ns5:ZFWPaxPerClass>
        <classCode>Y</classCode>
        <classCapacity>174</classCapacity>
        <numberOfPax>0</numberOfPax>
    </ns5:ZFWPaxPerClass>
</ns5:ZFWFigures>


Receiver queue      : loadsystem/master/queue/LOZYC.SEND.LOZYINFO
Document            :
<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?>
<ns5:ZFWFigures xmlns:ns2=""http://www.lsb.de/iocc/passengerBookingFigures"" xmlns:ns4=""http://www.lsb.de/iocc/RequestMessageFigures"" xmlns:ns3=""http://www.lsb.de/iocc/RampFuelFigures"" xmlns:ns6=""http://www.lsb.de/iocc/PilotNameINT"" xmlns:ns20=""http://www.lsb.de/iocc/PassengerCheckIn"" xmlns:ns5=""http://www.lsb.de/iocc/zeroFuelWeightMessage"" xmlns:ns8=""http://www.iata.org/IATA/2007/00"" xmlns:ns7=""http://www.lsb.de/iocc/IncomingNTMMessage"" xmlns:ns13=""http://www.lsb.de/iocc/FlightPlanFigures"" xmlns:ns9=""http://www.lsb.de/iocc/CrewFiguresMessageINT"" xmlns:ns12=""http://www.lsb.de/iocc/CargoForecastMessage"" xmlns:ns11=""http://www.lsb.de/iocc/AircraftPositionFigures"" xmlns:ns10=""http://www.systemone.com/iocc/nll/AcarsLsAcknowledge"" xmlns:ns21=""http://www.lsb.de/iocc/CkiStatusInformation"" xmlns:ns17=""http://www.lsb.de/iocc/Email"" xmlns:ns16=""http://www.systemone.com/iocc/nll/CateringLsAcknowledge"" xmlns:ns15=""http://www.lsb.de/iocc/BaggageUnitMessage"" xmlns:ns14=""http://www.lsb.de/iocc/AcarsInXml"" xmlns:ns19=""http://www.lsb.de/iocc/LoadSheetInXml"" xmlns:ns18=""http://www.lsb.de/iocc/LoadInstructionXML"">
    <loadsystemHeader>
        <airline>ZY</airline>
        <flightNumber>6075</flightNumber>
        <legNumber>1</legNumber>
        <arrivalStation>MAO</arrivalStation>
        <departureStation>BVB</departureStation>
        <flightDateLocal>2024-05-01</flightDateLocal>
        <flightDateUTC>2024-05-01</flightDateUTC>
        <std>010520</std>
    </loadsystemHeader>
    <timestamp>2024-05-01T01:54:02Z</timestamp>
    <planningStatus>2</planningStatus>
    <revisionNumber>1</revisionNumber>
    <weightUnit>K</weightUnit>
    <dryOperatingWeight>45230</dryOperatingWeight>
    <estimTotalTrafficLoad>0</estimTotalTrafficLoad>
    <baggageIndicator>false</baggageIndicator>
    <mailIndicator>false</mailIndicator>
    <transitLoadIndicator>false</transitLoadIndicator>
    <tailTankIndicator>false</tailTankIndicator>
    <actualZFW>45230</actualZFW>
    <numberPassenger>0</numberPassenger>
    <cargoWeight>0</cargoWeight>
    <mailWeight>0</mailWeight>
    <baggageWeight>0</baggageWeight>
    <paxWeight>0</paxWeight>
    <basicWeight>44297</basicWeight>
    <basicIndex>+49.39</basicIndex>
    <userID>service-account</userID>
    <systemZFWMessageIndicator>true</systemZFWMessageIndicator>
    <manualCalculationIndicator>false</manualCalculationIndicator>
    <ns5:ZFWPaxPerClass>
        <classCode>Y</classCode>
        <classCapacity>174</classCapacity>
        <numberOfPax>0</numberOfPax>
    </ns5:ZFWPaxPerClass>
</ns5:ZFWFigures>"
271165,375202233,2024-05-01 01:54:02,ZY,6075,1,BVB,service-acco,CreateZFWMessageAction,"2024-05-01 01:54:02,797 INFO  [3ed115bb5b68d980] [ZY6075 /01 BVB | service-acco | CreateZFWMessageAction              |                                | Thread-31447 (ActiveMQ-client-global-threads)]  Saved:","ZFW 45230 KG
STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
271166,375202238,2024-05-01 02:00:11,ZY,5027,1,SSA,service-acco,CreateBaggageLoadItemsAction,"2024-05-01 02:00:11,525 INFO  [cba76a57bc04b343] [ZY5027 /01 SSA | service-acco | CreateBaggageLoadItemsAction        |                                | Thread-31486 (ActiveMQ-client-global-threads)]  Received:","com.systemone.lc2.common.dto.SingleAttributeDTO [ id = NULL ]
Already existing load items:"
271167,375202243,2024-05-01 02:00:11,ZY,5027,1,SSA,service-acco,CreateBaggageLoadItemsAction,"2024-05-01 02:00:11,532 INFO  [cba76a57bc04b343] [ZY5027 /01 SSA | service-acco | CreateBaggageLoadItemsAction        |                                | Thread-31486 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9391188  flightId = 2289920 legId = 2400639  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 42449449  NULL         ESTIMATE  36.00     KG   3         0.00      SSA       SSA       VCP       B         NULL      false      
STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 REGISTRATION 1 REGISTRATION_CHANGE 1"
272127,375213941,2024-05-01 10:06:17,ZY,6075,2,BVB,service-acco,CrewMsgProcessor,"2024-05-01 10:06:17,054 INFO  [e814b295f7e315fb] [ZY6075 /02 BVB | service-acco | CrewMsgProcessor                    |                                | Thread-33257 (ActiveMQ-client-global-threads)]  Received:","<?xml version=""1.0"" encoding=""UTF-8""?><n:CrewFigures xmlns:n=""http://www.lsb.de/iocc/CrewFiguresMessageINT"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><loadsystemHeader><airline>ZY</airline><flightNumber>6075</flightNumber><arrivalStation>MAO</arrivalStation><departureStation>BVB</departureStation><flightDateLocal>2024-05-02</flightDateLocal></loadsystemHeader><cockpitCrewNumber>2</cockpitCrewNumber><deadHeadCockpitCrewNumber>0</deadHeadCockpitCrewNumber><asCrewNumber>0</asCrewNumber><asPaxNumber>0</asPaxNumber><cabinCrewNumber>4</cabinCrewNumber><deadHeadCabinCrewNumber>0</deadHeadCabinCrewNumber><captainsName>Greyson302 27484</captainsName></n:CrewFigures>"
272128,375213947,2024-05-01 10:06:17,ZY,6075,2,BVB,service-acco,CrewMsgProcessor,"2024-05-01 10:06:17,063 INFO  [e814b295f7e315fb] [ZY6075 /02 BVB | service-acco | CrewMsgProcessor                    |                                | Thread-33257 (ActiveMQ-client-global-threads)]  Saved:",The message was processed successfully
273845,375252811,2024-05-02 01:54:49,ZY,6075,2,BVB,service-acco,CreateZFWMessageAction,"2024-05-02 01:54:49,363 INFO  [681e9cea457b4ed] [ZY6075 /02 BVB | service-acco | CreateZFWMessageAction              |                                | Thread-38093 (ActiveMQ-client-global-threads)]  Received:",EmptyDTO - no input expected
